Term,DocID,Positions
be,14,[1358]
be,15,"[237, 249, 4478]"
be,16,"[83, 269, 561, 1473, 3041, 4079, 4372, 5479]"
be,17,"[1078, 1830]"
be,2,"[414, 1590, 2808, 3491, 3985]"
be,21,"[3542, 3576]"
be,22,[8899]
be,23,[1739]
be,24,[1218]
be,26,"[2626, 2887, 5865]"
be,7,"[563, 1909, 2631, 2994, 3303, 3310, 3344, 3640, 3886, 3962, 3978, 4627, 5642, 5865, 5893, 6150, 6186, 6482, 8194, 8239, 8502, 9354, 11689, 11942, 12314, 12929, 12939, 13242, 13358, 15199, 16912, 19124]"
be,8,[423]
be,9,[1349]
certain,1,"[387, 855, 1000, 1080, 1213, 1320, 1806, 2073, 2197, 2556, 4937, 6208, 7318]"
certain,15,[5717]
certain,16,"[1835, 1856, 4210]"
certain,17,"[524, 1016, 1061]"
certain,2,"[496, 1990, 3839, 3873]"
certain,22,"[1302, 6489]"
certain,24,"[485, 981]"
certain,26,[2394]
certain,3,"[1247, 1336, 2181]"
certain,7,"[2204, 2621, 3432, 3469, 3539, 4594, 4944, 6353, 6530, 6760, 6862, 7044, 7275, 8586, 10465, 10817, 12368, 12718, 12768, 15209, 16647, 16800, 18238, 18581, 19051, 19065]"
certain,9,[598]
thu,1,"[391, 2391, 3636, 4745, 6688, 7151]"
thu,12,"[796, 1269, 2262, 2308]"
thu,15,"[254, 525, 2154, 2358, 3005, 3607, 5227]"
thu,16,"[157, 637, 2493, 2881, 3300, 3904, 5820]"
thu,17,"[452, 893, 927, 1100, 1136, 1506, 1701, 1834, 3326, 3409, 3589, 4500]"
thu,18,[2205]
thu,2,"[681, 1327, 1479, 2752, 3445, 3571, 3619]"
thu,21,"[277, 1809, 1829, 3950]"
thu,22,"[4172, 4790, 6432, 10009]"
thu,25,"[1089, 1907]"
thu,26,"[548, 1059, 2915, 4677, 4778, 5155, 5766, 6176]"
thu,3,[1478]
thu,7,"[6989, 11283, 11732, 13215, 15143, 15275, 15327, 15543, 15950, 16016, 16344]"
thu,8,"[2262, 2304, 2683]"
becom,1,"[392, 2396, 3624, 5451]"
becom,12,"[7608, 7817, 7896, 7922, 8147]"
becom,13,"[550, 2355]"
becom,14,"[550, 2355]"
becom,15,[1571]
becom,16,"[24, 368, 2400, 3483]"
becom,17,"[2511, 3606, 4177]"
becom,18,"[164, 2320]"
becom,2,"[47, 241, 1142, 2580, 3689]"
becom,21,"[1332, 3980]"
becom,22,"[185, 3118, 3140]"
becom,26,"[924, 1682]"
becom,3,"[223, 467, 841, 2080, 2575]"
becom,7,"[4125, 5265, 5276, 5310, 6452, 8013, 9401, 9786, 11630]"
becom,8,[1004]
becom,9,[1024]
desir,1,"[393, 1136, 1487, 1628, 3558]"
desir,15,"[760, 1667, 3692]"
desir,2,"[2990, 4110]"
desir,21,[3949]
desir,22,"[208, 844, 1174, 2962, 4094, 6085, 9011]"
desir,23,[324]
desir,26,"[862, 3556]"
desir,7,[7793]
properti,1,"[394, 916, 937, 1001, 1060, 1137, 1209, 1488, 1537, 3652, 3725, 4229, 4298, 5723, 6547, 7145]"
properti,12,"[685, 1420, 2104, 2647, 3319, 3651, 3957, 5590, 6891, 6908, 6918, 7074, 7174, 7215, 7827, 9378, 10789, 11272, 12438]"
properti,13,"[1147, 1211, 4402]"
properti,14,"[1147, 1211, 4402]"
properti,15,"[117, 761, 777, 1665, 3307, 5977, 6040]"
properti,16,"[619, 4755, 4824, 6449]"
properti,17,[136]
properti,18,"[1745, 1762]"
properti,2,"[497, 1418, 3842, 5606]"
properti,21,[1372]
properti,23,[2012]
properti,25,[137]
properti,26,"[63, 1885, 2349, 2476, 2623, 3276, 5847, 5945, 6086]"
properti,3,"[1463, 1467, 1900]"
properti,7,"[2969, 2987, 3246, 3528, 4106, 4573, 5695, 6009, 6057, 6675, 6875, 7794, 13432, 13446, 13460, 13514, 16752, 17203, 22094]"
doran,1,"[397, 5393, 8117, 9296]"
doran,7,[19961]
schulz,1,"[398, 8118]"
schulz,7,[19962]
should,1,"[401, 414, 446, 879, 1155, 1543, 3598, 5400, 5584, 5590, 6506, 6564, 6770, 6813, 6962, 9203]"
should,12,"[864, 1262, 4781, 5675, 8262, 9301]"
should,13,"[2856, 2918, 3756]"
should,14,"[2856, 2918, 3756]"
should,15,"[2997, 6321]"
should,16,"[984, 2464]"
should,17,"[338, 1004, 2573, 2739, 2909, 3445, 4136]"
should,2,"[1216, 1292, 1362, 3431, 3478, 3590, 3849, 5707]"
should,22,"[482, 1075, 1411, 1501, 2998, 3008, 3020, 3188, 5158, 6564, 8518, 9036, 9876]"
should,23,[1266]
should,25,[2149]
should,26,"[1010, 1393, 1402, 1423, 1889, 2679, 3766, 4241, 4364]"
should,3,"[380, 398, 1026, 2079, 2113, 2132]"
should,7,"[743, 1247, 1653, 1672, 1681, 2277, 2364, 2795, 2966, 3056, 3171, 3241, 3256, 3298, 3339, 3409, 3436, 3448, 3511, 3870, 5340, 12404, 12629, 12729, 12762, 12784, 12873, 13299, 13544, 13553, 13604, 13626, 14220, 14228, 14237, 14250, 14268, 14353, 14460, 14514, 14529, 14531, 14619, 14645, 14654, 14774, 14860, 14900, 15112, 15119, 15175, 15192, 15261, 15277, 15303, 15421, 16780, 16818, 16837, 16891, 16916, 16932, 16964, 17767, 17774, 17785, 17812, 17893, 17906, 17916, 17924, 19025, 19059, 19155, 20063]"
should,9,"[204, 313, 1528]"
help,1,"[402, 430, 1448, 1508, 3674, 5146, 5909, 5919, 6814]"
help,11,"[463, 608, 615]"
help,12,"[770, 6090, 9995, 11644, 12492]"
help,16,"[247, 6778]"
help,17,"[3424, 5218]"
help,18,[2419]
help,2,"[778, 796, 1088, 1099, 1195, 1286, 1785, 2083, 2263, 4021]"
help,22,"[2910, 7422, 7428]"
help,3,"[1146, 2002]"
help,7,"[693, 2576, 2802, 4466, 8037, 10218, 11548, 13178, 13317, 13811, 16564, 16676, 16721, 16986, 18206, 19071, 19075]"
help,8,"[1021, 1527, 2356, 2825]"
help,9,"[14, 326, 865]"
model,1,"[405, 420, 902, 1008, 1195, 1217, 1226, 1242, 1261, 1276, 1286, 1289, 1344, 1578, 1624, 1745, 1900, 2292, 2296, 2498, 2506, 2580, 2643, 2658, 2752, 2763, 2767, 2797, 2807, 2838, 2847, 2881, 2891, 2964, 2971, 2988, 3032, 3037, 3040, 3069, 3084, 3148, 3154, 3174, 3194, 3227, 3236, 3258, 3269, 3293, 3305, 3331, 3355, 3366, 3383, 3442, 3486, 3715, 3761, 3799, 3808, 3941, 4021, 4041, 4052, 4101, 4165, 4367, 4388, 4936, 5028, 5226, 5233, 5339, 5347, 5521, 5569, 5575, 5588, 5638, 5673, 5714, 5745, 5798, 5929, 5932, 6126, 6141, 6154, 6187, 6234, 6242, 6246, 6307, 6327, 6395, 6419, 6429, 6511, 6832, 6856, 6993, 7490, 7575, 7604, 8064, 8269, 8387, 8639, 8648, 8666, 8759, 8804, 8820, 8835, 8857, 9067, 9150, 9288, 9345, 9517]"
model,12,"[144, 305, 326, 331, 576, 652, 674, 709, 959, 1008, 1021, 1046, 1057, 1064, 1082, 1095, 1105, 1155, 1204, 1210, 1261, 1290, 1321, 1377, 1395, 1419, 1432, 1438, 1453, 1479, 1541, 1567, 1662, 1677, 1682, 1741, 1760, 1764, 1775, 1827, 1856, 2001, 2086, 2151, 2162, 2203, 2239, 2243, 2259, 2271, 2328, 2376, 2387, 2446, 2457, 2495, 2528, 2543, 2562, 2572, 2594, 2698, 2701, 2712, 2746, 2766, 2776, 2790, 2829, 2872, 3117, 3138, 3225, 3244, 3268, 3275, 3289, 3296, 3313, 3321, 3328, 3365, 3386, 3391, 3397, 3418, 3427, 3446, 3484, 3492, 3496, 3532, 3549, 3556, 3558, 3568, 3583, 3600, 3619, 3636, 3657, 3667, 3678, 3702, 3730, 3735, 3748, 3760, 3772, 3776, 3780, 3785, 3811, 3830, 3852, 3857, 3906, 3959, 3967, 3979, 3985, 3991, 4042, 4075, 4113, 4164, 4199, 4208, 4214, 4223, 4227, 4245, 4262, 4287, 4298, 4305, 4320, 4339, 4354, 4367, 4374, 4408, 4420, 4454, 4476, 4481, 4485, 4492, 4495, 4520, 4530, 4544, 4567, 4606, 4667, 4727, 4843, 4851, 4853, 4855, 4873, 4878, 4899, 4915, 4932, 4958, 5088, 5102, 5143, 5146, 5166, 5190, 5210, 5247, 5256, 5271, 5283, 5293, 5336, 5354, 5367, 5376, 5381, 5393, 5431, 5440, 5493, 5495, 5531, 5562, 5569, 5582, 5587, 5635, 5642, 5660, 5720, 5725, 5748, 5760, 5765, 5782, 5802, 5808, 5852, 5872, 5913, 5931, 5938, 5998, 6007, 6017, 6025, 6029, 6049, 6107, 6109, 6181, 6300, 6313, 6336, 6358, 6381, 6427, 7177, 7193, 7406, 7443, 7524, 7649, 7679, 7688, 7703, 7717, 7776, 7790, 7796, 8054, 8088, 8101, 8128, 8169, 8186, 8191, 8204, 8247, 8374, 8638, 8866, 9027, 9040, 9057, 9139, 9182, 9289, 9398, 9418, 9459, 9489, 9502, 9546, 9583, 9622, 9632, 9649, 9661, 9748, 9775, 9799, 9818, 9833, 9860, 9901, 9928, 9937, 10082, 10094, 10161, 10176, 10233, 10258, 10290, 10336, 10408, 10421, 10446, 10455, 10466, 10482, 10550, 10573, 10587, 10597, 10611, 10640, 10675, 10752, 10879, 10908, 10946, 10973, 11025, 11097, 11103, 11171, 11199, 11223, 11278, 11307, 11328, 11343, 11357, 11384, 11411, 11425, 11460, 11486, 11498, 11526, 11539, 11548, 11559, 11576, 11597, 11673, 11688, 11698, 11712, 11736, 11765, 11858, 11883, 11895, 11919, 11927, 11963, 12013, 12051, 12064, 12078, 12109, 12121, 12144, 12194, 12202, 12209, 12249, 12264, 12280, 12354, 12359, 12418, 12437, 12461, 12473, 12501, 12508, 12551, 12612, 12619, 12666, 12709, 12719, 12794, 12983, 13087, 13344, 13361, 13409, 13466, 13563, 13618, 13646, 13684, 13772, 13801, 13813, 13844, 13875, 13923]"
model,13,"[52, 105, 263, 290, 535, 986, 1015, 1030, 1039, 1042, 1152, 1162, 1167, 1212, 1216, 1242, 1260, 1272, 1315, 1347, 1369, 1454, 1562, 1853, 1956, 2847, 2867, 2924, 3062, 3170, 3294, 3335, 3354, 3435, 3439, 3515, 3551, 3566, 3590, 3732, 3858, 4347, 4360, 4487, 4505, 4525, 4849, 4894, 4920, 4942]"
model,14,"[52, 105, 263, 290, 535, 986, 1015, 1030, 1039, 1042, 1152, 1162, 1167, 1212, 1216, 1242, 1260, 1272, 1315, 1347, 1369, 1454, 1562, 1853, 1956, 2847, 2867, 2924, 3062, 3170, 3294, 3335, 3354, 3435, 3439, 3515, 3551, 3566, 3590, 3732, 3858, 4347, 4360, 4487, 4505, 4525, 4849, 4894, 4920, 4942]"
model,15,"[63, 101, 136, 139, 161, 176, 247, 259, 375, 379, 396, 400, 416, 424, 489, 497, 559, 568, 590, 646, 662, 669, 684, 708, 729, 740, 763, 770, 823, 837, 874, 938, 945, 1046, 1114, 1116, 1129, 1156, 1164, 1184, 1188, 1196, 1659, 1690, 1757, 1787, 1809, 1818, 1858, 1917, 1938, 2075, 2116, 2152, 2167, 2222, 2299, 2313, 2347, 2456, 2670, 2710, 2720, 2722, 2976, 2996, 3041, 3065, 3070, 3080, 3083, 3111, 3121, 3134, 3168, 3220, 3236, 3259, 3269, 3360, 3387, 3503, 3656, 3667, 3717, 3721, 3728, 3732, 3784, 3788, 3806, 3934, 3973, 4087, 4097, 4102, 4113, 4233, 4235, 4261, 4274, 4296, 4338, 4348, 4361, 4374, 4442, 4462, 4502, 4513, 4525, 4535, 4544, 4545, 4552, 4564, 4572, 4574, 4579, 4587, 4592, 4600, 4619, 4627, 4698, 4709, 4714, 4726, 4768, 4804, 4831, 4843, 4866, 4883, 4923, 4945, 4987, 5107, 5132, 5264, 5323, 5426, 5475, 5531, 5644, 5675, 5685, 5692, 5722, 5734, 5748, 5791, 5827, 5839, 5861, 5885, 5906, 5916, 5935, 5943, 5955, 5971, 6008, 6014, 6028, 6034, 6052, 6067, 6075, 6081, 6123, 6139, 6215, 6240, 6255, 6348, 6610, 6722, 6851, 6955]"
model,16,"[303, 646, 886, 949, 977, 986, 1175, 1213, 1316, 1355, 1370, 1381, 1580, 1616, 1626, 1643, 1654, 1661, 1674, 1693, 1728, 1741, 1867, 2340, 2688, 3040, 3050, 3109, 3381, 3464, 3496, 3513, 3524, 3596, 3611, 3683, 3690, 3704, 3708, 3712, 3725, 3866, 3901, 4072, 4083, 4102, 4185, 4231, 4370, 4390, 4442, 4682, 4712, 4715, 5238, 5584, 5612, 5631, 5740, 6267, 6435, 6500, 7061, 7100, 7220, 7346, 7416, 7509, 7606, 7623, 7637, 7966, 7993, 8092, 8135, 8298, 8313, 8378, 8395, 8418, 8483, 8553, 8671, 8698, 8804, 8916, 8972, 9149, 9239, 9411, 9529]"
model,17,"[3, 66, 139, 155, 210, 246, 440, 486, 534, 555, 579, 756, 798, 958, 1003, 1331, 1642, 1668, 1737, 1757, 1762, 1770, 1774, 1860, 1870, 1937, 1948, 1962, 1967, 2054, 2333, 2337, 2343, 2349, 2367, 2396, 2430, 2457, 2462, 2467, 2473, 2484, 2489, 2495, 2548, 2554, 2603, 2686, 2782, 2830, 2916, 3002, 3046, 3191, 3201, 3242, 3270, 3366, 3376, 3478, 3539, 3677, 3813, 5197, 5210, 5268, 5302, 5321, 5347, 5389]"
model,18,"[78, 80, 88, 136, 174, 195, 206, 220, 297, 309, 336, 349, 366, 382, 385, 393, 401, 448, 493, 509, 549, 569, 647, 662, 673, 689, 706, 711, 728, 742, 822, 975, 980, 995, 1084, 1107, 1115, 1137, 1140, 1157, 1178, 1193, 1211, 1223, 1237, 1251, 1259, 1322, 1420, 1439, 1444, 1450, 1502, 1516, 1526, 1540, 1549, 1560, 1578, 1587, 1599, 1603, 1605, 1612, 1634, 1642, 1653, 1660, 1679, 1692, 1704, 1719, 1729, 1733, 1735, 1755, 1776, 1781, 1787, 1792, 1802, 1808, 1814, 1826, 1835, 1841, 1853, 1866, 1902, 1912, 1927, 1935, 1945, 1948, 2009, 2031, 2051, 2056, 2063, 2073, 2095, 2128, 2138, 2165, 2178, 2188, 2204, 2227, 2247, 2261, 2299, 2338, 2342, 2375, 2391, 2423, 2474, 2621, 2708, 2870, 2880, 2928, 3123, 3125, 3148, 3192, 3227, 3295, 3298]"
model,2,"[85, 98, 139, 168, 327, 559, 564, 590, 634, 761, 1005, 1015, 1094, 1150, 1470, 1476, 1494, 1506, 1742, 1801, 1823, 1997, 2014, 2069, 2106, 2130, 2145, 2173, 2257, 2268, 2328, 2417, 2429, 2433, 2441, 2487, 2510, 2524, 2567, 2593, 2621, 2668, 2707, 2727, 2746, 2771, 2844, 2965, 2991, 3043, 3052, 3083, 3115, 3124, 3136, 3193, 3319, 3403, 3577, 3635, 3655, 3657, 3736, 3826, 3958, 4082, 4097, 4251, 4792, 5004, 5322, 5338, 5735, 5935, 6016, 6036]"
model,21,"[86, 103, 160, 269, 281, 293, 340, 481, 514, 525, 529, 585, 614, 644, 672, 789, 845, 976, 1045, 1058, 1176, 1201, 1310, 1405, 1470, 1785, 1852, 1948, 1988, 2004, 2048, 2055, 2245, 2336, 2348, 2381, 2399, 2425, 2455, 2471, 2587, 2685, 2700, 2809, 2846, 2864, 3020, 3046, 3123, 3129, 3292, 3299, 3316, 3361, 3364, 3472, 3482, 3494, 3538, 3583, 3586, 3608, 3633, 3700, 3704, 3777, 3821, 4006, 4062, 4073, 4120, 4136, 4161, 4352, 4427, 4664, 4699, 4835, 5143, 5729]"
model,22,"[362, 433, 465, 3955, 4257, 4289, 4755, 4805, 5486, 6494, 7367, 7436, 8272, 8286, 8293, 8342, 8350, 8399, 8416, 8457, 8676, 8716, 9282, 9294, 10242, 12155, 12183]"
model,23,"[95, 102, 204, 210, 1349, 1365, 1386, 1481, 1487, 1522, 1526, 1533, 1544, 1823]"
model,24,"[109, 268, 528, 533, 562, 607, 1126]"
model,25,"[260, 274]"
model,26,"[202, 750, 760, 805, 807, 840, 848, 2080, 2997, 3015, 4203, 5012, 5041, 5914, 5937, 5949, 6103, 6108, 6328, 6564, 6679, 7077, 7300]"
model,3,"[543, 553, 625, 666, 673, 967, 1157, 1217, 1225, 1244, 1269, 1283, 1381, 1386, 1695, 1983, 2098, 2197, 2207, 2290, 2380, 2465, 2491, 2523]"
model,7,"[160, 180, 246, 298, 517, 544, 555, 561, 599, 611, 665, 681, 736, 751, 755, 763, 784, 869, 889, 950, 958, 999, 1039, 1060, 1070, 1082, 1110, 1120, 1130, 1141, 1180, 1188, 1233, 1253, 1261, 1285, 1351, 1363, 1365, 1534, 1539, 1556, 1564, 1597, 1604, 1618, 1626, 1641, 1699, 1737, 1746, 1752, 1759, 1761, 1764, 1785, 1799, 1812, 1816, 1836, 1844, 1951, 2025, 2127, 2133, 2194, 2210, 2263, 2272, 2295, 2315, 2327, 2388, 2406, 2410, 2416, 2467, 2476, 2535, 2642, 2653, 2661, 2671, 2678, 2723, 2737, 2765, 2781, 2794, 2852, 2880, 2890, 2897, 2903, 2931, 2934, 2947, 2956, 2972, 2980, 2999, 3049, 3100, 3125, 3165, 3203, 3216, 3231, 3249, 3255, 3267, 3284, 3288, 3306, 3329, 3338, 3358, 3370, 3401, 3412, 3424, 3433, 3440, 3447, 3468, 3475, 3487, 3496, 3501, 3541, 3547, 3582, 3593, 3609, 3626, 3632, 3647, 3662, 3732, 3739, 3760, 3761, 3771, 3806, 3869, 3913, 3915, 3922, 3950, 3953, 3961, 4011, 4020, 4056, 4061, 4076, 4094, 4102, 4124, 4130, 4153, 4166, 4180, 4219, 4221, 4264, 4269, 4281, 4302, 4306, 4458, 4470, 4482, 4494, 4503, 4541, 4546, 4564, 4595, 4600, 4626, 4644, 4650, 4677, 4687, 4700, 4716, 4726, 4742, 4759, 4765, 4782, 4788, 4789, 4797, 4803, 4809, 4830, 4854, 4871, 4887, 4895, 4914, 4930, 4934, 4948, 4967, 4982, 4988, 5005, 5020, 5032, 5037, 5045, 5064, 5088, 5101, 5166, 5193, 5218, 5290, 5303, 5335, 5371, 5382, 5394, 5407, 5438, 5444, 5487, 5541, 5587, 5602, 5627, 5637, 5646, 5653, 5666, 5692, 5831, 5845, 5847, 5856, 5900, 5911, 5937, 5962, 5983, 6004, 6013, 6016, 6075, 6128, 6138, 6180, 6216, 6244, 6259, 6274, 6305, 6337, 6361, 6368, 6422, 6425, 6430, 6471, 6480, 6510, 6528, 6541, 6556, 6559, 6563, 6566, 6584, 6620, 6637, 6666, 6673, 6693, 6765, 6778, 6780, 6788, 6819, 6841, 6846, 6869, 6877, 6887, 6901, 6911, 6914, 6919, 6933, 6956, 6980, 6988, 7006, 7027, 7046, 7062, 7067, 7081, 7105, 7107, 7153, 7186, 7222, 7239, 7257, 7272, 7277, 7283, 7309, 7314, 7348, 7356, 7382, 7384, 7396, 7399, 7405, 7421, 7429, 7436, 7452, 7475, 7477, 7616, 7659, 7691, 7735, 7749, 7829, 7835, 7947, 7958, 7971, 8006, 8041, 8087, 8115, 8129, 8198, 8221, 8231, 8238, 8254, 8263, 8272, 8278, 8285, 8288, 8305, 8330, 8361, 8402, 8465, 8480, 8499, 8530, 8609, 8801, 8829, 8836, 8859, 8922, 8981, 8987, 9020, 9077, 9182, 9230, 9255, 9363, 9400, 9461, 9466, 9467, 9513, 9521, 9557, 9606, 9624, 9630, 9643, 9654, 9657, 9711, 9729, 9762, 9765, 9781, 9965, 9980, 10028, 10420, 10431, 10438, 10448, 10460, 10469, 10479, 10484, 10626, 10640, 10876, 10881, 10910, 10981, 11006, 11018, 11095, 11127, 11138, 11154, 11170, 11178, 11184, 11191, 11277, 11287, 11301, 11328, 11334, 11341, 11354, 11399, 11415, 11426, 11439, 11443, 11474, 11490, 11501, 11620, 11664, 11712, 11764, 11790, 11860, 11967, 11970, 11979, 11991, 12042, 12086, 12093, 12118, 12168, 12194, 12212, 12284, 12339, 12356, 12388, 12432, 12492, 12505, 12513, 12530, 12536, 12538, 12542, 12546, 12555, 12561, 12564, 12568, 12583, 12660, 12719, 12735, 12766, 12792, 12796, 12801, 12817, 12824, 12918, 12944, 13088, 13107, 13136, 13182, 13247, 13258, 13298, 13318, 13456, 13463, 13476, 13499, 13509, 13535, 13538, 13551, 13558, 13577, 13618, 13659, 13672, 13680, 13707, 13722, 13729, 13755, 13784, 13794, 13808, 13816, 13837, 13861, 13885, 13920, 13933, 13955, 13965, 13977, 14017, 14036, 14072, 14090, 14112, 14165, 14203, 14218, 14267, 14272, 14332, 14352, 14375, 14386, 14488, 14501, 14544, 14571, 14577, 14589, 14593, 14605, 14625, 14633, 14706, 14759, 14905, 15639, 15645, 15669, 15712, 15796, 15808, 15850, 15945, 15962, 15972, 15983, 16014, 16047, 16068, 16124, 16151, 16199, 16211, 16238, 16251, 16263, 16339, 16398, 16416, 16438, 16453, 16544, 16556, 16568, 16598, 16619, 16623, 16644, 16672, 16679, 16689, 16703, 16715, 16725, 17048, 17073, 17080, 17145, 17222, 17247, 17250, 17361, 17365, 17375, 17416, 17417, 17455, 17488, 17504, 17548, 17577, 17589, 17609, 17627, 17696, 17713, 17898, 17981, 17990, 18057, 18087, 18096, 18103, 18167, 18196, 18216, 18269, 18309, 18318, 18324, 18335, 18353, 18374, 18384, 18417, 18420, 18452, 18475, 18487, 18504, 18508, 18522, 18549, 18579, 18602, 18615, 18694, 18705, 18720, 18751, 18761, 18800, 18953, 19093, 19096, 19245, 19280, 19298, 19325, 19333, 19351, 19377, 19495, 19506, 19655, 19705, 19879, 19924, 19930, 19990, 20050, 20192, 20208, 20215, 20271, 20317, 20365, 20405, 20429, 20465, 20478, 20587, 20619, 20663, 20675, 20693, 20855, 20886, 21049, 21101, 21148, 21275, 21359, 21478, 21493, 21528, 21539, 21542, 21717, 21820, 21825, 21871, 22073, 22140, 22174, 22439, 22475, 22478, 22493, 22511, 22528, 22555, 22575, 22582, 22588, 22605, 22621, 22631, 22645, 22656, 22664, 22690, 22718, 22737, 22748, 22786, 22821, 22863, 22876, 22909, 22940, 22965, 22975, 23006, 23058, 23091, 23200, 23281, 23622, 23726, 23739, 23835, 23931, 23943, 23989, 24211, 24223, 24301, 24483, 24665, 24805, 24831, 24926, 24970, 25012, 25108, 25153, 25211, 25320, 25332, 25351, 25442, 25448, 25662, 25706, 25995, 26030, 26065, 26067]"
model,8,"[494, 731, 1012, 1044, 1053, 1098, 1107, 1159, 1293, 1325, 1360, 1379, 1381, 1392, 1396, 1412, 1587, 1760, 2334, 2566, 2700, 3505, 3619, 3640, 3664, 3740, 4001, 4537]"
model,9,"[69, 1055, 1364, 1445, 1559]"
thesystem,1,"[406, 1119]"
order,1,"[407, 3265, 3317, 3599, 3642, 4005, 4208, 4443, 5640]"
order,12,"[365, 1202, 2480, 2674, 5058, 5240, 5281, 6071, 6382, 11527]"
order,13,[1391]
order,14,[1391]
order,15,"[504, 1167]"
order,16,"[485, 855, 8915]"
order,17,"[907, 1842, 4766]"
order,18,[295]
order,2,"[1203, 1242, 1610, 4248]"
order,21,"[130, 969, 1017, 1193, 1554, 2704]"
order,22,[11938]
order,24,"[210, 381, 1664, 1906]"
order,25,"[403, 634, 640, 1025, 2133]"
order,26,[5125]
order,3,[1091]
order,7,"[317, 744, 764, 3321, 4772, 7675, 10504, 11586, 11605, 12605, 13042, 13128, 13630, 14042, 14889, 15246, 16042, 16055, 16125, 16168, 16180, 16264, 16435, 16699, 16830]"
order,9,"[61, 153, 174, 1048, 1468, 1532]"
maintain,1,"[408, 1278]"
maintain,18,"[409, 555]"
maintain,21,"[2081, 2316]"
maintain,22,"[459, 1186, 8926]"
maintain,23,[429]
maintain,26,[1482]
maintain,7,"[786, 3417, 4933, 5608, 8450, 16680]"
maintain,8,[2607]
effect,1,"[412, 988, 1329, 1505, 3062, 3071, 3121, 3399, 4029, 4353, 7597, 8323]"
effect,11,[6]
effect,12,"[2127, 2231, 2610, 2658, 2742, 3004, 3031, 3060, 4766, 5447, 5466, 5769, 5971, 5980, 7125, 7474, 9324, 10074, 10090, 10227, 10239, 11054, 11512, 11846, 12395, 12623, 13312, 13580]"
effect,13,[3617]
effect,14,[3617]
effect,15,"[571, 609, 787, 1767, 2074, 2113, 2155, 2289, 2300, 2393, 3101, 4846, 4904, 4914, 4940, 5007, 5371, 5505, 5937, 5953, 6087, 6299]"
effect,16,"[1100, 1241, 2672, 6943, 8029]"
effect,18,[93]
effect,21,"[339, 509, 1144, 2918, 3148, 3521, 3957, 4060, 4250, 5807]"
effect,22,"[203, 438, 3105, 6804, 7611, 9064, 10218, 10417, 11411]"
effect,23,"[177, 995, 1978]"
effect,25,"[283, 301, 2741, 3442]"
effect,26,"[595, 2043, 3937, 4162, 4788, 4819, 4900]"
effect,7,"[767, 799, 1994, 3097, 5522, 8397, 10145, 10620, 11222, 12074, 12109, 13571, 13699, 14106, 15794, 16127, 16706, 20187, 20230, 21481, 21813, 22237, 24151]"
effect,8,"[37, 443, 680, 776, 1490, 1712, 2024, 4104]"
effect,9,"[1199, 2091, 2152]"
they,1,"[413, 445, 1153, 1475, 1499, 1707, 1715, 2098, 3124, 3701, 3709, 4636, 4837, 4848, 4858, 5455, 5742, 6247, 6769, 6884, 7195]"
they,12,"[342, 491, 520, 2122, 2601, 4186, 4246, 5697, 5957, 6137, 6819, 7362, 7482, 7706, 8145, 8173, 8807, 9994, 11992]"
they,13,[1575]
they,14,[1575]
they,15,"[438, 477, 1717, 2463, 5369]"
they,16,"[47, 306, 956, 1176, 2630, 3958, 4561, 4633, 5235]"
they,17,"[1356, 3961, 4266]"
they,18,"[1923, 1942, 1998, 2036, 2052, 2068]"
they,2,"[188, 1409, 1523, 2324, 2338, 2362, 2430, 3045, 3528, 3631, 3977, 3996, 4003]"
they,21,"[1106, 2737, 2940, 3404, 3519]"
they,22,"[435, 1054, 1060, 3676, 4460, 5729, 6563]"
they,23,[700]
they,24,"[250, 843, 2028]"
they,25,"[872, 2191]"
they,26,"[422, 527, 1534, 2856, 2877, 3041, 3605, 3659, 3726, 4922, 5043, 6324]"
they,3,"[183, 617, 833, 1170, 2198, 2200]"
they,7,"[2169, 2507, 3024, 3057, 3382, 3396, 3931, 5352, 5508, 5524, 5556, 6333, 6339, 6344, 6895, 7167, 7251, 8110, 8813, 8967, 9249, 9256, 9285, 9319, 9325, 9445, 9808, 9875, 10258, 10315, 10592, 10666, 11034, 11045, 11629, 12523, 13155, 13211, 13733, 14869, 14999, 15014, 15021, 15032, 15039, 15081, 15179, 15184, 15299, 15589, 15610, 16039, 16201, 16240, 16244, 16291, 16886, 16896, 17811, 18089, 18415, 18843]"
they,8,"[951, 975, 991, 1308]"
they,9,"[110, 115, 118, 120, 320, 324, 404, 500, 852, 1014, 1230, 1251, 1260, 1514]"
assist,1,[416]
assist,22,[9108]
assist,8,"[1547, 2203, 2335, 2446]"
debug,1,"[419, 6428, 8720]"
debug,7,"[9300, 12011, 23114]"
toprev,1,[421]
rectifi,1,[422]
incorrect,1,[423]
incorrect,2,[2322]
incorrect,26,"[1035, 1082, 1091, 1131, 1420, 1443, 1501, 1596, 1604]"
incorrect,7,[3236]
conclus,1,"[424, 1076, 2230, 2534, 2554, 2571, 2625, 6093, 6209, 7074, 7189]"
conclus,12,"[4391, 5821, 13041]"
conclus,15,"[2094, 5258, 5515, 5664, 5807, 5961]"
conclus,16,"[791, 5783]"
conclus,17,[5339]
conclus,18,[2365]
conclus,21,[4300]
conclus,22,"[9860, 10216]"
conclus,23,[872]
conclus,24,"[649, 2315]"
conclus,25,[2957]
conclus,3,[963]
conclus,7,"[5452, 12834, 19209]"
conclus,8,"[2744, 2811]"
